"","player_link","player_url","URL","Link","name","team","Image","draft_year","pick_number","Date.of.Birth","Height","Weight","CTRCT","Cap.Hit","Year","Overall","Player.Link","Year_x","Age","Pos","NHL.Seasons","GPNEW","G_GP","A_GP","PTS_GP","SOG_GP","PIM_GP","PLUSMINUS_GP","PPG","PPA","SHG","SHA","BLK_GP","HIT_GP","FOL_GP","FOW_GP","SOGPER"
"17","https://www.eliteprospects.com/player/120965/brandon-carlo","https://www.eliteprospects.com/player/120965/brandon-carlo","https://www.eliteprospects.com/player/120965/brandon-carlo","https://www.eliteprospects.com/player/120965/brandon-carlo","Brandon Carlo","Boston Bruins","boston_bruins.png",2015,37,"1996-11-26",196,216,"26/27","$4,100,000",2015,37,"/players/c/carlobr01.html",2024,28,"D",9,76.1428571428571,0.0672870880201785,0.150511973907336,0.217799061927514,1.13732667950402,0.550655630342263,0.297708287254989,0,0.000645608745333353,6.81307033323267e-05,0.00405843685390307,1.67471752369618,1.6628498204762,0,0,0.059162498543973
"18","https://www.eliteprospects.com/player/34882/hampus-lindholm","https://www.eliteprospects.com/player/34882/hampus-lindholm","https://www.eliteprospects.com/player/34882/hampus-lindholm","https://www.eliteprospects.com/player/34882/hampus-lindholm","Hampus Lindholm","Boston Bruins","boston_bruins.png",2012,6,"1994-01-20",189,216,"29/30","$6,500,000",2012,6,"/players/l/lindhha01.html",2024,31,"D",12,74.7142857142857,0.0614898502736118,0.32171930225569,0.383209152529301,1.41392043938081,0.718822073346325,0.321590299718692,0.00806094906891852,0.0507033657920781,0,0.00192177321147464,1.35340760556444,0.83724974742102,0,0,0.0434889040153772
"19","https://www.eliteprospects.com/player/245142/charlie-mcavoy","https://www.eliteprospects.com/player/245142/charlie-mcavoy","https://www.eliteprospects.com/player/245142/charlie-mcavoy","https://www.eliteprospects.com/player/245142/charlie-mcavoy","Charlie McAvoy","Boston Bruins","boston_bruins.png",2016,14,"1997-12-21",185,209,"29/30","$9,500,000",2016,14,"/players/m/mcavoch01.html",2024,27,"D",8,72.5714285714286,0.146478416718192,0.547732343494598,0.69421076021279,1.78701709563586,1.07251935338498,0.196977156215847,0.0320383758589154,0.197202826833402,0.000561631006880048,0,2.01983470316449,1.76332509354384,0,0,0.0819681115955252
"20","https://www.eliteprospects.com/player/291905/andrew-peeke","https://www.eliteprospects.com/player/291905/andrew-peeke","https://www.eliteprospects.com/player/291905/andrew-peeke","https://www.eliteprospects.com/player/291905/andrew-peeke","Andrew Peeke","Boston Bruins","boston_bruins.png",2016,34,"1998-03-17",191,216,"25/26","$2,750,000",2016,34,"/players/p/peekean01.html",2024,26,"D",6,56.2857142857143,0.0516275240512258,0.164884170533732,0.216511694584958,0.9770680401571,0.460362415608852,-0.124876492477689,0,0,0,0.010475835058881,2.33788241587317,2.22670303673603,0,0,0.0528392311787466
"21","https://www.eliteprospects.com/player/108648/nikita-zadorov","https://www.eliteprospects.com/player/108648/nikita-zadorov","https://www.eliteprospects.com/player/108648/nikita-zadorov","https://www.eliteprospects.com/player/108648/nikita-zadorov","Nikita Zadorov","Boston Bruins","boston_bruins.png",2013,16,"1995-04-16",197,236,"30/31","$5,000,000",2013,16,"/players/z/zadorni01.html",2024,29,"D",12,76.8571428571429,0.0908658925831191,0.166774279388013,0.257640171971132,1.24721779516003,1.33280661109753,0.0700618233700435,0,0.00420673433276548,0,0.00934381324214128,0.90754116134383,2.3554948777223,0,0,0.072854871808063
"22","https://www.eliteprospects.com/player/60251/charlie-coyle","https://www.eliteprospects.com/player/60251/charlie-coyle","https://www.eliteprospects.com/player/60251/charlie-coyle","https://www.eliteprospects.com/player/60251/charlie-coyle","Charlie Coyle","Boston Bruins","boston_bruins.png",2010,28,"1992-03-02",190,223,"25/26","$5,250,000",2010,28,"/players/c/coylech01.html",2024,32,"C",13,82,0.232848542554149,0.34334050457795,0.5761890471321,1.64054020271424,0.46264184199845,0.0406050454807711,0.0479936261256943,0.0272021665453357,0.00837435864403632,0.0249219413016222,0.703881818372635,1.27319865948785,7.2794411657102,7.72359362776756,0.141934066698827
"23","https://www.eliteprospects.com/player/272221/trent-frederic","https://www.eliteprospects.com/player/272221/trent-frederic","https://www.eliteprospects.com/player/272221/trent-frederic","https://www.eliteprospects.com/player/272221/trent-frederic","Trent Frederic","Boston Bruins","boston_bruins.png",2016,29,"1998-02-11",191,214,"24/25","$2,300,000",2016,29,"/players/f/fredetr01.html",2024,26,"C",7,78,0.234766032476468,0.254750155355491,0.489516187831959,1.65423195841965,0.883977452580606,0.192700425635204,0.0182489798696321,0,0,0.00321264803377108,0.554080390646794,2.05452545135346,2.2698107809035,1.70054316200049,0.141918448184709
"24","https://www.eliteprospects.com/player/247912/morgan-geekie","https://www.eliteprospects.com/player/247912/morgan-geekie","https://www.eliteprospects.com/player/247912/morgan-geekie","https://www.eliteprospects.com/player/247912/morgan-geekie","Morgan Geekie","Boston Bruins","boston_bruins.png",2017,67,"1998-07-20",191,201,"24/25","$2,000,000",2017,67,"/players/g/geekimo01.html",2024,26,"C",6,73.5714285714286,0.18335553907577,0.318400100609859,0.501755639685629,1.60213393800046,0.40802589845092,0.0500884060950224,0.0427655790924433,0.0862675777212426,0,0,0.57709321273318,1.42884598534969,4.73304707505594,4.32331203525749,0.114444575903939
"25","https://www.eliteprospects.com/player/233448/max-jones","https://www.eliteprospects.com/player/233448/max-jones","https://www.eliteprospects.com/player/233448/max-jones","https://www.eliteprospects.com/player/233448/max-jones","Max Jones","Boston Bruins","boston_bruins.png",2016,24,"1998-02-17",191,216,"25/26","$1,000,000",2016,24,"/players/j/jonesma03.html",2024,26,"LW",7,49.7142857142857,0.148888251197458,0.160969298918519,0.309857550115977,1.57478146733335,0.883465994192943,-0.258596447785278,0,0.00823189497823475,0,0,0.298797988646468,2.07109167707336,0.288797831427042,0.269740286053041,0.0945453412336488
"26","https://www.eliteprospects.com/player/276474/mark-kastelic","https://www.eliteprospects.com/player/276474/mark-kastelic","https://www.eliteprospects.com/player/276474/mark-kastelic","https://www.eliteprospects.com/player/276474/mark-kastelic","Mark Kastelic","Boston Bruins","boston_bruins.png",2019,125,"1999-03-11",192,209,"24/25","$835,000",2019,125,"/players/k/kastema01.html",2024,25,"C",4,56.8571428571429,0.109722329941209,0.0933301236491396,0.203052453590348,1.03176397773745,1.1592835439442,-0.240241280704133,0,0,0,0,0.544265270930633,2.18653109453194,2.60489871762356,3.39449247762458,0.106344408516585
